"modelname","modeltype","lppd"
"filtmonuments_loglin","log_lin",-2.70629324889751
"filtmonuments_loglin","log_lin",-2.59762803919445
"filtmonuments_loglin","log_lin",-1.78577330738434
"filtmonuments_loglin","log_lin",-1.98707625445092
"filtmonuments_loglin","log_lin",-2.26004538258904
"filtmonuments_loglin","log_lin",-2.2831052319277
"filtmonuments_loglin","log_lin",-2.11191446534514
"filtmonuments_loglin","log_lin",-1.90889077465785
"filtmonuments_loglin","log_lin",-0.775165917471805
"filtmonuments_loglin","log_lin",-3.8417463141115
"filtmonuments_loglin","log_lin",-1.96214828232878
"filtmonuments_loglin","log_lin",-1.96385995294841
"filtmonuments_loglin","log_lin",-2.78109213373039
"filtmonuments_loglin","log_lin",-1.84881029914394
"filtmonuments_loglin","log_lin",-1.8917066567072
"filtmonuments_loglin","log_lin",-2.38512287774068
"filtmonuments_loglin","log_lin",-2.58668263037435
"filtmonuments_loglin","log_lin",-2.45749158762404
"filtmonuments_loglin","log_lin",-3.01940747071702
"filtmonuments_loglin","log_lin",-4.10010737842596
"filtmonuments_loglin","log_lin",-2.59978450656991
"filtmonuments_loglin","log_lin",-3.20844257968843
"filtmonuments_loglin","log_lin",-3.18236968785946
"filtmonuments_loglin","log_lin",-3.85178347980351
"filtmonuments_loglin","log_lin",-2.63315722446142
"filtmonuments_loglin","log_lin",-4.48280383248295
"filtmonuments_loglin","log_lin",-3.83852755330583
"filtmonuments_loglin","log_lin",-3.41266602910445
"filtmonuments_loglin","log_lin",-2.92656401160614
"filtmonuments_loglin","log_lin",-2.92587033220028
"filtmonuments_loglin","log_lin",-5.84832590884932
"filtmonuments_loglin","log_lin",-2.94927135025722
"filtmonuments_loglin","log_lin",-2.85589352533191
"filtmonuments_loglin","log_lin",-2.7524717254503
"filtmonuments_loglin","log_lin",-3.60793661397353
"filtmonuments_loglin","log_lin",-3.42016383681349
"filtmonuments_loglin","log_lin",-2.92171428135133
"filtmonuments_loglin","log_lin",-3.5660398032174
"filtmonuments_loglin","log_lin",-2.32980445410441
"filtmonuments_loglin","log_lin",-2.84143828365022
"filtmonuments_loglin","log_lin",-2.42733839877585
"filtmonuments_loglin","log_lin",-3.1205214131916
"filtmonuments_loglin","log_lin",-2.35679026372621
"filtmonuments_loglin","log_lin",-2.53657086586825
"filtmonuments_loglin","log_lin",-2.13381932453678
"filtmonuments_loglin","log_lin",-2.31933681133908
"filtmonuments_loglin","log_lin",-2.72486495709963
"filtmonuments_loglin","log_lin",-1.81593190972333
"filtmonuments_loglin","log_lin",-2.91588227875707
"filtmonuments_loglin","log_lin",-2.44631984856287
"filtmonuments_loglin","log_lin",-2.00980919267382
"filtmonuments_loglin","log_lin",-1.8585838302292
"filtmonuments_loglin","log_lin",-2.12594340431524
"filtmonuments_loglin","log_lin",-2.36867094292398
"filtmonuments_loglin","log_lin",-1.62733041474929
"filtmonuments_loglin","log_lin",-2.71378369213148
"filtmonuments_loglin","log_lin",-2.3711284119905
"filtmonuments_loglin","log_lin",-3.84603130114462
"filtmonuments_loglin","log_lin",-2.71545285414055
"filtmonuments_loglin","log_lin",-3.96567152431048
"filtmonuments_loglin","log_lin",-2.27402142769759
"filtmonuments_loglin","log_lin",-2.61407070389313
"filtmonuments_loglin","log_lin",-2.26165014987657
"filtmonuments_loglin","log_lin",-2.26043670172037
"filtmonuments_loglin","log_lin",-2.59455352378363
"filtmonuments_loglin","log_lin",-2.57184201754063
"filtmonuments_loglin","log_lin",-2.6647854881615
"filtmonuments_loglin","log_lin",-2.78886528884397
"filtmonuments_loglin","log_lin",-2.42710348492489
"filtmonuments_loglin","log_lin",-3.13622689862917
"filtmonuments_loglin","log_lin",-2.03795423130334
"filtmonuments_loglin","log_lin",-2.33276615795479
"filtmonuments_loglin","log_lin",-2.32217061370487
"filtmonuments_loglin","log_lin",-2.63045732787329
"filtmonuments_loglin","log_lin",-4.5324457652027
"filtmonuments_loglin","log_lin",-3.10173779569861
"filtmonuments_loglin","log_lin",-2.38402116975083
"filtmonuments_loglin","log_lin",-2.46781221017822
"filtmonuments_loglin","log_lin",-4.62199176158266
"filtmonuments_loglin","log_lin",-3.01796786343359
"filtmonuments_loglin","log_lin",-2.93608660323597
"filtmonuments_loglin","log_lin",-2.23534366109082
"filtmonuments_loglin","log_lin",-2.5203588889177
"filtmonuments_loglin","log_lin",-2.41472770173717
"filtmonuments_loglin","log_lin",-2.62628756935086
"filtmonuments_loglin","log_lin",-2.829477957028
"filtmonuments_loglin","log_lin",-3.02163919633923
"filtmonuments_loglin","log_lin",-5.46126657210925
"filtmonuments_loglin","log_lin",-3.47676729581454
"filtmonuments_loglin","log_lin",-2.78195351713219
"filtmonuments_loglin","log_lin",-2.37548322766261
"filtmonuments_loglin","log_lin",-2.7039643656083
"filtmonuments_loglin","log_lin",-2.63639759953936
"filtmonuments_loglin","log_lin",-3.48134428576568
"filtmonuments_loglin","log_lin",-2.32577622902208
"filtmonuments_loglin","log_lin",-1.55311016431891
"filtmonuments_loglin","log_lin",-1.51886553202881
"filtmonuments_loglin","log_lin",-3.08760630920607
"filtmonuments_loglin","log_lin",-2.13452466234414
"filtmonuments_loglin","log_lin",-3.58465243655908
"filtmonuments_loglin","log_lin",-1.78193478590579
"filtmonuments_loglin","log_lin",-2.2531952297037
"filtmonuments_loglin","log_lin",-2.44062833733716
"filtmonuments_loglin","log_lin",-2.98191073259741
"filtmonuments_loglin","log_lin",-1.41780177778939
"filtmonuments_loglin","log_lin",-1.73267093597836
"filtmonuments_loglin","log_lin",-2.57898292604475
"filtmonuments_loglin","log_lin",-2.30972460060391
"filtmonuments_loglin","log_lin",-3.02105970446203
"filtmonuments_loglin","log_lin",-3.85416932483458
"filtmonuments_loglin","log_lin",-2.43221716673911
"filtmonuments_loglin","log_lin",-3.54337019125654
"filtmonuments_loglin","log_lin",-2.43529109118462
"filtmonuments_loglin","log_lin",-2.39084529272571
"filtmonuments_loglin","log_lin",-5.41140372200758
"filtmonuments_loglin","log_lin",-2.08268151987023
"filtmonuments_loglin","log_lin",-2.23455654874148
"filtmonuments_loglin","log_lin",-3.88779645502523
"filtmonuments_loglin","log_lin",-2.5444009749164
"filtmonuments_loglin","log_lin",-1.97760501460854
"filtmonuments_loglin","log_lin",-2.70721496018162
"filtmonuments_loglin","log_lin",-2.43543015433073
"filtmonuments_loglin","log_lin",-2.58461095266787
"filtmonuments_loglin","log_lin",-1.46223947214362
"epigraphy_linlog","lin_log",-0.330590593676931
"epigraphy_linlog","lin_log",-2.07240682554476
"epigraphy_linlog","lin_log",-0.402224961111578
"epigraphy_linlog","lin_log",-0.355016712941097
"epigraphy_linlog","lin_log",-0.369074252540868
"epigraphy_linlog","lin_log",-0.414306532564028
"epigraphy_linlog","lin_log",-2.07168420970094
"epigraphy_linlog","lin_log",-0.380673529440546
"epigraphy_linlog","lin_log",-5.4025481931373
"epigraphy_linlog","lin_log",-0.348349270186938
"epigraphy_linlog","lin_log",-0.357345090901234
"epigraphy_linlog","lin_log",-0.345204069911237
"epigraphy_linlog","lin_log",-0.339681981862913
"epigraphy_linlog","lin_log",-0.377532074210983
"epigraphy_linlog","lin_log",-10.8739655887776
"epigraphy_linlog","lin_log",-0.392806401871763
"epigraphy_linlog","lin_log",-4.05388102057411
"epigraphy_linlog","lin_log",-2.07657374431112
"epigraphy_linlog","lin_log",-0.407013341558157
"epigraphy_linlog","lin_log",-0.322127059268007
"epigraphy_linlog","lin_log",-2.11894394995288
"epigraphy_linlog","lin_log",-0.390369814505636
"epigraphy_linlog","lin_log",-0.286280386872518
"epigraphy_linlog","lin_log",-0.335414290829959
"epigraphy_linlog","lin_log",-0.322039815663121
"epigraphy_linlog","lin_log",-0.387426884277962
"epigraphy_linlog","lin_log",-0.357135848114796
"epigraphy_linlog","lin_log",-0.286199829890823
"epigraphy_linlog","lin_log",-0.400304562787205
"epigraphy_linlog","lin_log",-0.394538133339513
"epigraphy_linlog","lin_log",-0.40466749359407
"epigraphy_linlog","lin_log",-0.337709457517505
"epigraphy_linlog","lin_log",-0.397321899089286
"epigraphy_linlog","lin_log",-0.358410822249562
"epigraphy_linlog","lin_log",-0.33963210008357
"epigraphy_linlog","lin_log",-0.341722765405008
"epigraphy_linlog","lin_log",-0.328137911290066
"epigraphy_linlog","lin_log",-0.410522433622912
"epigraphy_linlog","lin_log",-0.383269295065073
"epigraphy_linlog","lin_log",-0.391793418930948
"epigraphy_linlog","lin_log",-0.352418859078446
"epigraphy_linlog","lin_log",-0.277357838848433
"epigraphy_linlog","lin_log",-0.372610535431026
"epigraphy_linlog","lin_log",-0.325129465878403
"epigraphy_linlog","lin_log",-0.376383371268764
"epigraphy_linlog","lin_log",-0.339776432356372
"epigraphy_linlog","lin_log",-0.391699447652641
"epigraphy_linlog","lin_log",-0.413824150038211
"epigraphy_linlog","lin_log",-0.378629852339765
"epigraphy_linlog","lin_log",-0.370571712718768
"epigraphy_linlog","lin_log",-0.40052959246167
"epigraphy_linlog","lin_log",-0.388150313708733
"epigraphy_linlog","lin_log",-0.410789104836535
"epigraphy_linlog","lin_log",-0.425592877602384
"epigraphy_linlog","lin_log",-0.38644039346868
"epigraphy_linlog","lin_log",-0.364920393092035
"epigraphy_linlog","lin_log",-0.379643332860008
"epigraphy_linlog","lin_log",-0.413105894076132
"epigraphy_linlog","lin_log",-0.300483836562952
"epigraphy_linlog","lin_log",-0.355123767074151
"epigraphy_linlog","lin_log",-0.365093986603869
"epigraphy_linlog","lin_log",-0.374548518487618
"epigraphy_linlog","lin_log",-0.371913413232402
"epigraphy_linlog","lin_log",-0.356179799415465
"epigraphy_linlog","lin_log",-0.365989502844773
"epigraphy_linlog","lin_log",-0.197358156257485
"epigraphy_linlog","lin_log",-0.154613995296268
"epigraphy_linlog","lin_log",-0.152314602762772
"epigraphy_linlog","lin_log",-0.17219616113225
"epigraphy_linlog","lin_log",-0.162561868888602
"epigraphy_linlog","lin_log",-0.155158835613149
"epigraphy_linlog","lin_log",-0.140253777845787
"epigraphy_linlog","lin_log",-2.41495636797251
"epigraphy_linlog","lin_log",-0.143817633919632
"epigraphy_linlog","lin_log",-0.156770025795284
"epigraphy_linlog","lin_log",-0.131622214993985
"epigraphy_linlog","lin_log",-0.157668385556194
"epigraphy_linlog","lin_log",-0.121831232092141
"epigraphy_linlog","lin_log",-0.138951516720008
"epigraphy_linlog","lin_log",-0.166581766878783
"epigraphy_linlog","lin_log",-0.121939601209
"epigraphy_linlog","lin_log",-0.159860698133652
"epigraphy_linlog","lin_log",-0.160930679001968
"epigraphy_linlog","lin_log",-0.131585555391803
"epigraphy_linlog","lin_log",-0.145897143462028
"epigraphy_linlog","lin_log",-3.63821900558246
"epigraphy_linlog","lin_log",-0.596148528472002
"epigraphy_linlog","lin_log",-2.13621817992797
"epigraphy_linlog","lin_log",-0.649906938818361
"epigraphy_linlog","lin_log",-0.58223946783855
"epigraphy_linlog","lin_log",-3.08792228526675
"epigraphy_linlog","lin_log",-2.16918495322123
"epigraphy_linlog","lin_log",-9.78992410547924
"epigraphy_linlog","lin_log",-0.598442627943093
"epigraphy_linlog","lin_log",-0.585693390255875
"epigraphy_linlog","lin_log",-0.611373599304532
"epigraphy_linlog","lin_log",-2.7136895713765
"epigraphy_linlog","lin_log",-2.14703226975498
"epigraphy_linlog","lin_log",-0.55916941251906
"epigraphy_linlog","lin_log",-0.594781954103667
"epigraphy_linlog","lin_log",-0.593405413978228
"epigraphy_linlog","lin_log",-0.633705107119985
"epigraphy_linlog","lin_log",-2.14325258603572
"epigraphy_linlog","lin_log",-2.15668000425507
"epigraphy_linlog","lin_log",-3.87234864193649
"epigraphy_linlog","lin_log",-3.09313527634635
"epigraphy_linlog","lin_log",-2.1712337147476
"epigraphy_linlog","lin_log",-0.599074476249463
"epigraphy_linlog","lin_log",-3.61091012599806
"epigraphy_linlog","lin_log",-2.71246026198774
"epigraphy_linlog","lin_log",-0.585171128867314
"epigraphy_linlog","lin_log",-2.11781861124732
"epigraphy_linlog","lin_log",-0.397490809288916
"epigraphy_linlog","lin_log",-0.528385272901781
"epigraphy_linlog","lin_log",-4.23432038556061
"epigraphy_linlog","lin_log",-4.24623172088593
"epigraphy_linlog","lin_log",-0.509844041958004
"epigraphy_linlog","lin_log",-0.417912038414707
"epigraphy_linlog","lin_log",-2.79705979280365
"epigraphy_linlog","lin_log",-0.432430597423068
"epigraphy_linlog","lin_log",-0.394212987710826
"epigraphy_linlog","lin_log",-2.1122777651172
"epigraphy_linlog","lin_log",-2.10667834717087
"epigraphy_linlog","lin_log",-0.344136999988374
"epigraphy_linlog","lin_log",-0.411490477727217
"epigraphy_linlog","lin_log",-0.42027366611282
"epigraphy_linlog","lin_log",-0.183921894765962
"epigraphy_linlog","lin_log",-0.313654585954016
"epigraphy_linlog","lin_log",-2.07932280517335
"epigraphy_linlog","lin_log",-0.256091464456848
"epigraphy_linlog","lin_log",-0.309142405716507
"epigraphy_linlog","lin_log",-0.252779735708302
"epigraphy_linlog","lin_log",-0.319708445966075
"epigraphy_linlog","lin_log",-0.315591336168056
"epigraphy_linlog","lin_log",-0.301813232223671
"epigraphy_linlog","lin_log",-2.1347117031125
"epigraphy_linlog","lin_log",-0.286817511698509
"epigraphy_linlog","lin_log",-0.25608579680425
"epigraphy_linlog","lin_log",-2.09610625189882
"epigraphy_linlog","lin_log",-0.329740861151658
"epigraphy_linlog","lin_log",-0.308019954283209
"epigraphy_linlog","lin_log",-0.286627560054187
"epigraphy_linlog","lin_log",-0.328402306433505
"epigraphy_linlog","lin_log",-0.231363724018305
"epigraphy_linlog","lin_log",-0.321946615666914
"epigraphy_linlog","lin_log",-0.294820753523375
"epigraphy_linlog","lin_log",-2.81883680117356
"epigraphy_linlog","lin_log",-0.334034926443223
"epigraphy_linlog","lin_log",-0.340978963452125
"epigraphy_linlog","lin_log",-0.282863625689339
"epigraphy_linlog","lin_log",-0.317067626728317
"epigraphy_linlog","lin_log",-0.289857481756615
"epigraphy_linlog","lin_log",-0.279066121073818
"epigraphy_linlog","lin_log",-2.85991468681793
"epigraphy_linlog","lin_log",-0.270282577735065
"epigraphy_linlog","lin_log",-0.319658418963849
"epigraphy_linlog","lin_log",-0.231271532958596
"epigraphy_linlog","lin_log",-2.09090613242285
"epigraphy_linlog","lin_log",-0.31749344290963
"epigraphy_linlog","lin_log",-0.309224351758806
"epigraphy_linlog","lin_log",-0.327584777676956
"epigraphy_linlog","lin_log",-0.298964292942728
"epigraphy_linlog","lin_log",-0.354172333890725
"epigraphy_linlog","lin_log",-0.303272595188385
"epigraphy_linlog","lin_log",-0.363490929502806
"epigraphy_linlog","lin_log",-0.334794452547817
"epigraphy_linlog","lin_log",-7.89178240440652
"epigraphy_linlog","lin_log",-0.343781053636592
"epigraphy_linlog","lin_log",-0.291035286905101
"epigraphy_linlog","lin_log",-0.317597495276047
"epigraphy_linlog","lin_log",-0.281885347042262
"epigraphy_linlog","lin_log",-0.4875938433406
"epigraphy_linlog","lin_log",-2.10491625270368
"epigraphy_linlog","lin_log",-2.08484882845914
"epigraphy_linlog","lin_log",-0.497087822561532
"epigraphy_linlog","lin_log",-2.0916369623168
"epigraphy_linlog","lin_log",-5.28877309973242
"epigraphy_linlog","lin_log",-0.513326065158736
"epigraphy_linlog","lin_log",-0.493412302563463
"epigraphy_linlog","lin_log",-0.495628237891408
"epigraphy_linlog","lin_log",-0.427482229597102
"epigraphy_linlog","lin_log",-0.433298981501558
"epigraphy_linlog","lin_log",-3.51227390443215
"epigraphy_linlog","lin_log",-0.427476863275476
"epigraphy_linlog","lin_log",-0.476429224104587
"epigraphy_linlog","lin_log",-0.401748682173844
"epigraphy_linlog","lin_log",-0.43798119480131
"epigraphy_linlog","lin_log",-2.0842900191445
"epigraphy_linlog","lin_log",-2.09653517523114
"epigraphy_linlog","lin_log",-3.61058199593357
"epigraphy_linlog","lin_log",-2.71108575458622
"epigraphy_linlog","lin_log",-2.73603442077918
"epigraphy_linlog","lin_log",-2.73299264988045
"epigraphy_linlog","lin_log",-0.495777741109872
"epigraphy_linlog","lin_log",-4.57257623465006
"epigraphy_linlog","lin_log",-0.593558656270258
"epigraphy_linlog","lin_log",-4.19305141045004
"epigraphy_linlog","lin_log",-2.72302478770447
"epigraphy_linlog","lin_log",-4.28745245105467
"epigraphy_linlog","lin_log",-6.24701368353377
"epigraphy_linlog","lin_log",-0.623796951432247
"epigraphy_linlog","lin_log",-0.59784511013441
"epigraphy_linlog","lin_log",-0.571913608563694
"epigraphy_linlog","lin_log",-0.636588953377565
"epigraphy_linlog","lin_log",-5.86826433933457
"epigraphy_linlog","lin_log",-2.72398325497442
"epigraphy_linlog","lin_log",-0.622094629967725
"epigraphy_linlog","lin_log",-0.601652313656563
"epigraphy_linlog","lin_log",-0.571844230998851
"epigraphy_linlog","lin_log",-3.37088655493745
"epigraphy_linlog","lin_log",-4.39805050351581
"epigraphy_linlog","lin_log",-5.03857163233023
"epigraphy_linlog","lin_log",-0.591252862043003
"epigraphy_linlog","lin_log",-2.16609695783708
"epigraphy_linlog","lin_log",-2.11795376931546
"epigraphy_linlog","lin_log",-0.628947234482263
"epigraphy_linlog","lin_log",-2.7251954089069
"epigraphy_linlog","lin_log",-2.14763448728329
"epigraphy_linlog","lin_log",-2.14752651796476
"epigraphy_linlog","lin_log",-4.28880968876748
"epigraphy_linlog","lin_log",-3.97717750241226
"epigraphy_linlog","lin_log",-0.464331108722513
"epigraphy_linlog","lin_log",-0.507341284421516
"epigraphy_linlog","lin_log",-3.53423668352679
"epigraphy_linlog","lin_log",-0.468774616369215
"epigraphy_linlog","lin_log",-0.175058312603662
"epigraphy_linlog","lin_log",-0.237861384834492
"epigraphy_linlog","lin_log",-0.213224289435384
"epigraphy_linlog","lin_log",-0.184602397272236
"epigraphy_linlog","lin_log",-0.207140954001643
"epigraphy_linlog","lin_log",-0.200912438187192
"epigraphy_linlog","lin_log",-0.166628512054135
"epigraphy_linlog","lin_log",-0.187372299248654
"epigraphy_linlog","lin_log",-0.20089491709747
"epigraphy_linlog","lin_log",-2.25861480885457
"epigraphy_linlog","lin_log",-0.198601487535376
"epigraphy_linlog","lin_log",-0.222491846637539
"epigraphy_linlog","lin_log",-0.203051430970957
"epigraphy_linlog","lin_log",-0.201523592753205
"epigraphy_linlog","lin_log",-0.187344778715227
"epigraphy_linlog","lin_log",-0.414381372752555
"epigraphy_linlog","lin_log",-0.422608554621069
"epigraphy_linlog","lin_log",-0.374085952601101
"epigraphy_linlog","lin_log",-2.09725585536589
"epigraphy_linlog","lin_log",-0.432748072693663
"epigraphy_linlog","lin_log",-0.412496926043653
"epigraphy_linlog","lin_log",-2.09623995381478
"epigraphy_linlog","lin_log",-0.418013335800786
"epigraphy_linlog","lin_log",-3.24561472151873
"epigraphy_linlog","lin_log",-3.24092897297032
"epigraphy_linlog","lin_log",-2.09520875714352
"epigraphy_linlog","lin_log",-0.366619361114346
"epigraphy_linlog","lin_log",-0.384945780583067
"epigraphy_linlog","lin_log",-0.442802379397692
"epigraphy_linlog","lin_log",-0.350771157802207
"epigraphy_linlog","lin_log",-0.395406633827633
"epigraphy_linlog","lin_log",-4.66320429495901
"epigraphy_linlog","lin_log",-4.58593864477472
"epigraphy_linlog","lin_log",-0.57712093857497
"epigraphy_linlog","lin_log",-0.613934903646877
"epigraphy_linlog","lin_log",-0.595982388351686
"epigraphy_linlog","lin_log",-2.72578295949267
"epigraphy_linlog","lin_log",-3.60611445034432
"epigraphy_linlog","lin_log",-7.31105888299233
"epigraphy_linlog","lin_log",-0.56292430832173
"epigraphy_linlog","lin_log",-2.71586989262113
"epigraphy_linlog","lin_log",-3.38100006895806
"epigraphy_linlog","lin_log",-2.12036452880895
"epigraphy_linlog","lin_log",-3.88004671159103
"epigraphy_linlog","lin_log",-0.622582193235209
"epigraphy_linlog","lin_log",-3.95438733416285
"epigraphy_linlog","lin_log",-3.08829034873458
"epigraphy_linlog","lin_log",-3.08814637388836
"epigraphy_linlog","lin_log",-4.90590762461373
"epigraphy_linlog","lin_log",-8.68089692337228
"epigraphy_linlog","lin_log",-0.627448942292652
"epigraphy_linlog","lin_log",-2.14015530605788
"epigraphy_linlog","lin_log",-0.574817765685511
"epigraphy_linlog","lin_log",-0.329845655220538
"epigraphy_linlog","lin_log",-0.306691957197764
"epigraphy_linlog","lin_log",-0.279928972090275
"epigraphy_linlog","lin_log",-0.33521756488696
"epigraphy_linlog","lin_log",-0.339929826419482
"epigraphy_linlog","lin_log",-0.337704447510056
"epigraphy_linlog","lin_log",-0.333616943193396
"epigraphy_linlog","lin_log",-2.99848061787817
"epigraphy_linlog","lin_log",-0.340484751703359
"epigraphy_linlog","lin_log",-0.331660449826421
"epigraphy_linlog","lin_log",-2.91959319315374
"epigraphy_linlog","lin_log",-0.343838251169979
"epigraphy_linlog","lin_log",-0.272300572811925
"epigraphy_linlog","lin_log",-2.13463156579736
"epigraphy_linlog","lin_log",-0.316874152533755
"epigraphy_linlog","lin_log",-0.327776961068686
"epigraphy_linlog","lin_log",-0.35593141775113
"epigraphy_linlog","lin_log",-0.425655228928502
"epigraphy_linlog","lin_log",-0.410563645187397
"epigraphy_linlog","lin_log",-0.391137772717821
"epigraphy_linlog","lin_log",-0.381598030235988
"epigraphy_linlog","lin_log",-0.256413303962567
"epigraphy_linlog","lin_log",-0.318431617859092
"epigraphy_linlog","lin_log",-4.78243917702374
"epigraphy_linlog","lin_log",-0.392484160832888
"epigraphy_linlog","lin_log",-0.395384799261571
"epigraphy_linlog","lin_log",-0.368454173947171
"epigraphy_linlog","lin_log",-0.399364332715653
"epigraphy_linlog","lin_log",-0.374646592990068
"epigraphy_linlog","lin_log",-0.333713704451855
"epigraphy_linlog","lin_log",-0.34103610188312
"epigraphy_linlog","lin_log",-0.201004314713877
"epigraphy_linlog","lin_log",-0.198616060305303
"epigraphy_linlog","lin_log",-0.180269409894274
"epigraphy_linlog","lin_log",-0.198966909366471
"epigraphy_linlog","lin_log",-0.131518151089853
"epigraphy_linlog","lin_log",-0.166698668297341
"epigraphy_linlog","lin_log",-0.196038684902787
"epigraphy_linlog","lin_log",-0.131657727865909
"epigraphy_linlog","lin_log",-0.175726824745334
"epigraphy_linlog","lin_log",-0.169325267489908
"epigraphy_linlog","lin_log",-0.118530142374542
"epigraphy_linlog","lin_log",-0.152254092323492
"epigraphy_linlog","lin_log",-0.118663813632224
"epigraphy_linlog","lin_log",-0.172663202546815
"epigraphy_linlog","lin_log",-0.194228892773443
"epigraphy_linlog","lin_log",-0.178386789982783
"epigraphy_linlog","lin_log",-0.145032263986003
"epigraphy_linlog","lin_log",-0.188592404210445
"epigraphy_linlog","lin_log",-2.26320832798324
"epigraphy_linlog","lin_log",-0.164930915409929
"epigraphy_linlog","lin_log",-0.174541695165518
"epigraphy_linlog","lin_log",-2.41749207068922
"epigraphy_linlog","lin_log",-0.180786365261982
"epigraphy_linlog","lin_log",-0.172062074825169
"epigraphy_linlog","lin_log",-0.231517046386175
"epigraphy_linlog","lin_log",-0.236914609040408
"epigraphy_linlog","lin_log",-0.205607095487549
"epigraphy_linlog","lin_log",-0.285326442087916
"epigraphy_linlog","lin_log",-0.287335214286276
"epigraphy_linlog","lin_log",-0.285859207753496
"epigraphy_linlog","lin_log",-0.271357722000646
"epigraphy_linlog","lin_log",-0.275687883624027
"epigraphy_linlog","lin_log",-0.237330570878878
"epigraphy_linlog","lin_log",-0.257666763204298
"epigraphy_linlog","lin_log",-0.198894796903426
"epigraphy_linlog","lin_log",-0.220982818379561
"epigraphy_linlog","lin_log",-0.253249460731039
"epigraphy_linlog","lin_log",-2.1402248164391
"epigraphy_linlog","lin_log",-2.16175564434143
"epigraphy_linlog","lin_log",-0.2548731570919
"epigraphy_linlog","lin_log",-0.282789904268709
"epigraphy_linlog","lin_log",-0.247852101760937
"epigraphy_linlog","lin_log",-2.11018896507042
"epigraphy_linlog","lin_log",-2.11068994967973
"epigraphy_linlog","lin_log",-0.19111732182167
"epigraphy_linlog","lin_log",-0.297172924702595
"epigraphy_linlog","lin_log",-0.249640595894435
"epigraphy_linlog","lin_log",-0.262523020780026
"epigraphy_linlog","lin_log",-3.67148243879524
"epigraphy_linlog","lin_log",-2.12536161019042
"epigraphy_linlog","lin_log",-0.620862958669166
"epigraphy_linlog","lin_log",-6.96997242175648
"epigraphy_linlog","lin_log",-2.15637911574071
"epigraphy_linlog","lin_log",-2.14095750253098
"epigraphy_linlog","lin_log",-3.59353275153176
"epigraphy_linlog","lin_log",-3.08958846212749
"epigraphy_linlog","lin_log",-4.40251328023983
"epigraphy_linlog","lin_log",-4.6708017930533
"epigraphy_linlog","lin_log",-5.54341811986586
"epigraphy_linlog","lin_log",-3.09107439080723
"epigraphy_linlog","lin_log",-4.41620331476968
"epigraphy_linlog","lin_log",-8.80953856827136
"epigraphy_linlog","lin_log",-3.09020484228984
"epigraphy_linlog","lin_log",-0.632266763887035
"epigraphy_linlog","lin_log",-0.651932500015407
"epigraphy_linlog","lin_log",-2.17602563339519
"epigraphy_linlog","lin_log",-0.676810503857995
"epigraphy_linlog","lin_log",-0.435697689708878
"epigraphy_linlog","lin_log",-0.446357400187161
"epigraphy_linlog","lin_log",-0.510354312727037
"epigraphy_linlog","lin_log",-0.482726927806
"epigraphy_linlog","lin_log",-0.482686413350256
"epigraphy_linlog","lin_log",-0.514102600392608
"epigraphy_linlog","lin_log",-0.513952143905863
"epigraphy_linlog","lin_log",-2.10907996322396
"epigraphy_linlog","lin_log",-2.0933217640139
"epigraphy_linlog","lin_log",-6.91706527417056
"epigraphy_linlog","lin_log",-0.524330929287508
"epigraphy_linlog","lin_log",-0.507462093650133
"epigraphy_linlog","lin_log",-0.541466154034577
"epigraphy_linlog","lin_log",-5.35323806544522
"epigraphy_linlog","lin_log",-0.499622064585404
"epigraphy_linlog","lin_log",-0.446120938153539
"epigraphy_linlog","lin_log",-2.70998326406677
"epigraphy_linlog","lin_log",-0.50124846029194
"epigraphy_linlog","lin_log",-0.471430101588414
"epigraphy_linlog","lin_log",-0.475578584172892
"epigraphy_linlog","lin_log",-4.30357133265552
"epigraphy_linlog","lin_log",-2.10706703145062
"epigraphy_linlog","lin_log",-0.50779740975673
"epigraphy_linlog","lin_log",-0.495728258309676
"epigraphy_linlog","lin_log",-2.72181664670324
"epigraphy_linlog","lin_log",-2.08944833663266
"epigraphy_linlog","lin_log",-0.491137786327069
"epigraphy_linlog","lin_log",-2.71308010956775
"epigraphy_linlog","lin_log",-3.98252098241539
"epigraphy_linlog","lin_log",-0.491196312970548
"epigraphy_linlog","lin_log",-0.479349936148955
"epigraphy_linlog","lin_log",-0.482533518508699
"epigraphy_linlog","lin_log",-2.1151184107473
"epigraphy_linlog","lin_log",-0.499811030181952
"epigraphy_linlog","lin_log",-0.446038827182059
"epigraphy_linlog","lin_log",-0.510372462839358
"epigraphy_linlog","lin_log",-2.70448881045927
"epigraphy_linlog","lin_log",-2.71311573898837
"epigraphy_linlog","lin_log",-0.488329835146713
"epigraphy_linlog","lin_log",-0.410653237458741
"epigraphy_linlog","lin_log",-0.406366115407739
"epigraphy_linlog","lin_log",-0.3925739826857
"epigraphy_linlog","lin_log",-0.403478939774271
"epigraphy_linlog","lin_log",-0.401872877841072
"epigraphy_linlog","lin_log",-2.07164768975866
"epigraphy_linlog","lin_log",-3.56815127774334
"epigraphy_linlog","lin_log",-2.0758794185007
"epigraphy_linlog","lin_log",-0.426649831959489
"epigraphy_linlog","lin_log",-2.07161624207053
"epigraphy_linlog","lin_log",-0.34823400218024
"epigraphy_linlog","lin_log",-0.429934210875595
"epigraphy_linlog","lin_log",-0.418156481618443
"epigraphy_linlog","lin_log",-2.07243280037643
"epigraphy_linlog","lin_log",-0.381779730278422
