"chain","model","parameter","z"
2,"allwalls_nozero","scaling[39]",-0.819598588024896
2,"allwalls_nozero","scaling[40]",-0.858986337986531
2,"allwalls_nozero","scaling[41]",-1.03459705370038
2,"allwalls_nozero","scaling[42]",-0.173698935999407
2,"allwalls_nozero","scaling[43]",-0.678517956058907
2,"allwalls_nozero","scaling[44]",-0.794830055614501
2,"allwalls_nozero","scaling[45]",-0.885397318763911
2,"allwalls_nozero","scaling[46]",-0.808083371917228
2,"allwalls_nozero","scaling[47]",-0.777031668415631
2,"allwalls_nozero","scaling[48]",-0.807841658649388
2,"allwalls_nozero","scaling[49]",-0.930778747349069
2,"allwalls_nozero","scaling0",-0.754048906852441
2,"allwalls_nozero","sd0",-1.98843746514617
2,"allwalls_nozero","sd1",1.9735055822646
2,"allwalls_nozero","sigma_pop",-0.076461552764362
2,"allwalls_nozero","size",0.0744165591797215
3,"allwalls_nozero","b0",1.57184690145669
3,"allwalls_nozero","b1",-1.47568338331864
3,"allwalls_nozero","intercept[1]",-1.55630057302901
3,"allwalls_nozero","intercept[2]",-1.49652656292655
3,"allwalls_nozero","intercept[3]",-1.50592256511946
3,"allwalls_nozero","intercept[4]",-1.62111132145518
3,"allwalls_nozero","intercept[5]",-1.51697630293818
3,"allwalls_nozero","intercept[6]",-1.54625112492462
3,"allwalls_nozero","intercept[7]",-1.59070783167189
3,"allwalls_nozero","intercept[8]",-1.59393271791992
3,"allwalls_nozero","intercept[9]",-1.67418925408781
3,"allwalls_nozero","intercept[10]",-1.47101368488939
3,"allwalls_nozero","intercept[11]",-1.66079962740791
3,"allwalls_nozero","intercept[12]",-1.41370508591593
3,"allwalls_nozero","intercept[13]",-1.78271619939011
3,"allwalls_nozero","intercept[14]",-1.59748254287874
3,"allwalls_nozero","intercept[15]",-1.60704243847172
3,"allwalls_nozero","intercept[16]",-1.38599159295553
3,"allwalls_nozero","intercept[17]",-1.54390974235372
3,"allwalls_nozero","intercept[18]",-1.52585577030702
3,"allwalls_nozero","intercept[19]",-1.63887411599988
3,"allwalls_nozero","intercept[20]",-1.49665919220442
3,"allwalls_nozero","intercept[21]",-1.51267690103791
3,"allwalls_nozero","intercept[22]",-1.51717453373055
3,"allwalls_nozero","intercept[23]",-1.62611997267778
3,"allwalls_nozero","intercept[24]",-1.40570495684378
3,"allwalls_nozero","intercept[25]",-1.49869362530608
3,"allwalls_nozero","intercept[26]",-1.66659007144621
3,"allwalls_nozero","intercept[27]",-1.58363325557773
3,"allwalls_nozero","intercept[28]",-1.6144535173942
3,"allwalls_nozero","intercept[29]",-1.58563658971557
3,"allwalls_nozero","intercept[30]",-1.47718043911465
3,"allwalls_nozero","intercept[31]",-1.75610766321061
3,"allwalls_nozero","intercept[32]",-1.55481398750118
3,"allwalls_nozero","intercept[33]",-1.51178406272665
3,"allwalls_nozero","intercept[34]",-1.62038765609315
3,"allwalls_nozero","intercept[35]",-1.66836648597851
3,"allwalls_nozero","intercept[36]",-1.36276201909058
3,"allwalls_nozero","intercept[37]",-1.5234173283672
3,"allwalls_nozero","intercept[38]",-1.643996003427
3,"allwalls_nozero","intercept[39]",-1.61337490444171
3,"allwalls_nozero","intercept[40]",-1.55599768424763
3,"allwalls_nozero","intercept[41]",-1.56717479521879
3,"allwalls_nozero","intercept[42]",-1.51988718228589
3,"allwalls_nozero","intercept[43]",-1.76973878451036
3,"allwalls_nozero","intercept[44]",-1.49249418868858
3,"allwalls_nozero","intercept[45]",-1.62962655127982
3,"allwalls_nozero","intercept[46]",-1.60734674641312
3,"allwalls_nozero","intercept[47]",-1.52074694193621
3,"allwalls_nozero","intercept[48]",-1.57912273048108
3,"allwalls_nozero","intercept[49]",-1.54822598863008
3,"allwalls_nozero","intercept0",-1.50866939714803
3,"allwalls_nozero","scaling[1]",1.52671948715415
3,"allwalls_nozero","scaling[2]",1.47737918406261
3,"allwalls_nozero","scaling[3]",1.55497757217166
3,"allwalls_nozero","scaling[4]",1.46000499238881
