"chain","model","parameter","z"
4,"filtmonuments","scaling[14]",-0.778689536752418
4,"filtmonuments","scaling[15]",-0.902958862738443
4,"filtmonuments","scaling[16]",-0.690713336062935
4,"filtmonuments","scaling[17]",-0.518432175607664
4,"filtmonuments","scaling[18]",-0.577412282627235
4,"filtmonuments","scaling[19]",-0.569636361442422
4,"filtmonuments","scaling[20]",-0.330342145200412
4,"filtmonuments","scaling[21]",-1.00017471254563
4,"filtmonuments","scaling[22]",-0.593409473828694
4,"filtmonuments","scaling[23]",-0.884007915620629
4,"filtmonuments","scaling[24]",-0.939220217117013
4,"filtmonuments","scaling[25]",-0.648902144741208
4,"filtmonuments","scaling[26]",-0.568643312188623
4,"filtmonuments","scaling[27]",-0.93709719332333
4,"filtmonuments","scaling[28]",-0.63689031287866
4,"filtmonuments","scaling[29]",-0.457491886153939
4,"filtmonuments","scaling[30]",-0.499245540290389
4,"filtmonuments","scaling[31]",-0.62799259066814
4,"filtmonuments","scaling[32]",-1.00579145537728
4,"filtmonuments","scaling[33]",-0.353459590701209
4,"filtmonuments","scaling[34]",-0.790002506942344
4,"filtmonuments","scaling[35]",-0.314311670340685
4,"filtmonuments","scaling[36]",-0.824628544765961
4,"filtmonuments","scaling[37]",-1.06364056069055
4,"filtmonuments","scaling[38]",-0.691375376434432
4,"filtmonuments","scaling[39]",-0.854134919367555
4,"filtmonuments","scaling[40]",-0.983753609055144
4,"filtmonuments","scaling[41]",-0.890420860548294
4,"filtmonuments","scaling[42]",-0.347239192902013
4,"filtmonuments","scaling[43]",-0.65482523268987
4,"filtmonuments","scaling[44]",-1.08989811117336
4,"filtmonuments","scaling[45]",-0.787089039032534
4,"filtmonuments","scaling[46]",-0.415680958482454
4,"filtmonuments","scaling[47]",-0.582581860427497
4,"filtmonuments","scaling[48]",-0.785265301408778
4,"filtmonuments","scaling[49]",-0.599175866698173
4,"filtmonuments","scaling[50]",-0.698661303598267
4,"filtmonuments","scaling[51]",-0.717095973454209
4,"filtmonuments","scaling0",-0.6808519002325
4,"filtmonuments","sd0",0.582859927652621
4,"filtmonuments","sd1",-1.75427315257572
4,"filtmonuments","sigma_pop",-0.470572196154539
4,"filtmonuments","size",-1.53790028428626
