"chain","model","parameter","z"
4,"filtmonuments_nozero","intercept[8]",0.863463823822542
4,"filtmonuments_nozero","intercept[9]",0.817833698075338
4,"filtmonuments_nozero","intercept[10]",1.57356920126237
4,"filtmonuments_nozero","intercept[11]",0.445497662985506
4,"filtmonuments_nozero","intercept[12]",1.21606219742447
4,"filtmonuments_nozero","intercept[13]",0.450496985006304
4,"filtmonuments_nozero","intercept[14]",0.878097318406623
4,"filtmonuments_nozero","intercept[15]",0.323476233782134
4,"filtmonuments_nozero","intercept[16]",0.685660397138629
4,"filtmonuments_nozero","intercept[17]",1.27719906198129
4,"filtmonuments_nozero","intercept[18]",1.02787787634082
4,"filtmonuments_nozero","intercept[19]",0.806747223424748
4,"filtmonuments_nozero","intercept[20]",0.610612864932336
4,"filtmonuments_nozero","intercept[21]",0.725989218524265
4,"filtmonuments_nozero","intercept[22]",0.433909460399856
4,"filtmonuments_nozero","intercept[23]",0.285814397455586
4,"filtmonuments_nozero","intercept[24]",1.11764547722533
4,"filtmonuments_nozero","intercept[25]",0.454224505558018
4,"filtmonuments_nozero","intercept[26]",1.18491759705809
4,"filtmonuments_nozero","intercept[27]",0.338364882457554
4,"filtmonuments_nozero","intercept[28]",0.429943368861508
4,"filtmonuments_nozero","intercept[29]",1.17944026097553
4,"filtmonuments_nozero","intercept[30]",0.529235436625133
4,"filtmonuments_nozero","intercept[31]",0.798114189151678
4,"filtmonuments_nozero","intercept[32]",-0.392654068177997
4,"filtmonuments_nozero","intercept[33]",0.936483340645833
4,"filtmonuments_nozero","intercept[34]",0.467373975781993
4,"filtmonuments_nozero","intercept[35]",1.04906455523039
4,"filtmonuments_nozero","intercept[36]",0.363420659789003
4,"filtmonuments_nozero","intercept[37]",1.1548289647927
4,"filtmonuments_nozero","intercept[38]",1.15351503433808
4,"filtmonuments_nozero","intercept[39]",1.01661258539871
4,"filtmonuments_nozero","intercept[40]",0.691049657260934
4,"filtmonuments_nozero","intercept[41]",0.982111709425171
4,"filtmonuments_nozero","intercept[42]",0.499794106682775
4,"filtmonuments_nozero","intercept[43]",0.309661604406911
