"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Kazakhstan","2020","Total","Both Sexes","ASTANA","City proper","Estimate - de facto","Final figure, complete","2021","1160283.5","16"
"Kazakhstan","2020","Total","Both Sexes","Atirau","City proper","Estimate - de facto","Final figure, complete","2021","293104.5","16"
"Kazakhstan","2020","Total","Both Sexes","Ekibastuz","City proper","Estimate - de facto","Final figure, complete","2021","133219","16"
"Kazakhstan","2020","Total","Both Sexes","Karaganda","City proper","Estimate - de facto","Final figure, complete","2021","499349","16"
"Kazakhstan","2020","Total","Both Sexes","Koktshetau","City proper","Estimate - de facto","Final figure, complete","2021","147327","16"
"Kazakhstan","2020","Total","Both Sexes","Kustanai","City proper","Estimate - de facto","Final figure, complete","2021","250046","16"
"Kazakhstan","2020","Total","Both Sexes","Kyzylorda","City proper","Estimate - de facto","Final figure, complete","2021","245054.5","16"
"Kazakhstan","2020","Total","Both Sexes","Pavlodar","City proper","Estimate - de facto","Final figure, complete","2021","333852","16"
"Kazakhstan","2020","Total","Both Sexes","Petropavlovsk (Severo- Kazakhstanskaya oblast)","City proper","Estimate - de facto","Final figure, complete","2021","219526.5","16"
"Kazakhstan","2020","Total","Both Sexes","Rudni","City proper","Estimate - de facto","Final figure, complete","2021","114569","16"
"Kazakhstan","2020","Total","Both Sexes","Semipalatinsk","City proper","Estimate - de facto","Final figure, complete","2021","324262","16"
"Kazakhstan","2020","Total","Both Sexes","Shimkent","City proper","Estimate - de facto","Final figure, complete","2021","1056309","16"
"Kazakhstan","2020","Total","Both Sexes","Taldykorgan","City proper","Estimate - de facto","Final figure, complete","2021","146827.5","16"
"Kazakhstan","2020","Total","Both Sexes","Taraz","City proper","Estimate - de facto","Final figure, complete","2021","360380","16"
"Kazakhstan","2020","Total","Both Sexes","Temirtau","City proper","Estimate - de facto","Final figure, complete","2021","175838","16"
"Kazakhstan","2020","Total","Both Sexes","Turkestan","City proper","Estimate - de facto","Final figure, complete","2021","175838","16"
"Kazakhstan","2020","Total","Both Sexes","Uralsk","City proper","Estimate - de facto","Final figure, complete","2021","234987","16"
"Kazakhstan","2020","Total","Both Sexes","Ust-Kamenogorsk","City proper","Estimate - de facto","Final figure, complete","2021","334259.5","16"
"Kazakhstan","2020","Total","Both Sexes","Zhanaozen","City proper","Estimate - de facto","Final figure, complete","2021","81209.5","16"
"Kyrgyzstan","2020","Total","Both Sexes","BISHKEK","City proper","Estimate - de jure","Final figure, complete","2021","1049104","17"
"Kyrgyzstan","2020","Total","Both Sexes","BISHKEK","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","1063995","17"
"Kyrgyzstan","2020","Total","Both Sexes","Jalal-Abad","City proper","Estimate - de jure","Final figure, complete","2021","112066","17"
"Kyrgyzstan","2020","Total","Both Sexes","Jalal-Abad","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","122213","17"
"Kyrgyzstan","2020","Total","Both Sexes","Osh","City proper","Estimate - de jure","Final figure, complete","2021","288029","17"
"Kyrgyzstan","2020","Total","Both Sexes","Osh","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","317347","17"
"Latvia","2020","Total","Both Sexes","Daugavpils","City proper","Estimate - de jure","Final figure, complete","2020","82046",""
"Latvia","2020","Total","Both Sexes","RIGA","City proper","Estimate - de jure","Final figure, complete","2020","627487",""
"Liechtenstein","2020","Total","Both Sexes","VADUZ","City proper","Estimate - de jure","Final figure, complete","2020","5701",""
"Lithuania","2020","Total","Both Sexes","Kaunas","City proper","Estimate - de jure","Final figure, complete","2021","291321","18"
"Lithuania","2020","Total","Both Sexes","Klaipeda","City proper","Estimate - de jure","Final figure, complete","2021","149086","18"
"Lithuania","2020","Total","Both Sexes","Panevezhis","City proper","Estimate - de jure","Final figure, complete","2021","85249","18"
"Lithuania","2020","Total","Both Sexes","Shauliai","City proper","Estimate - de jure","Final figure, complete","2021","101698","18"
"Lithuania","2020","Total","Both Sexes","VILNIUS","City proper","Estimate - de jure","Final figure, complete","2021","565869","18"
"Luxembourg","2020","Total","Both Sexes","LUXEMBOURG-VILLE","City proper","Estimate - de jure","Final figure, complete","2020","122823",""
"Malaysia","2020","Total","Both Sexes","Alor Setar","City proper","Estimate - de jure","Final figure, complete","2021","138236","19"
"Malaysia","2020","Total","Both Sexes","Ampang/Ulu Kelang","City proper","Estimate - de jure","Final figure, complete","2021","104551","19"
"Malaysia","2020","Total","Both Sexes","Bintulu Townland","City proper","Estimate - de jure","Final figure, complete","2021","142628","19"
"Malaysia","2020","Total","Both Sexes","Georgetown","City proper","Estimate - de jure","Final figure, complete","2021","228250","19"
"Malaysia","2020","Total","Both Sexes","Majlis Perbandaran Ipoh","City proper","Estimate - de jure","Final figure, complete","2021","493128","19"
"Malaysia","2020","Total","Both Sexes","MB Johor Bahru (Johor Bahru)","City proper","Estimate - de jure","Final figure, complete","2021","526493","19"
"Malaysia","2020","Total","Both Sexes","Kajang dan Sungai Chua","City proper","Estimate - de jure","Final figure, complete","2021","116592","19"
"Malaysia","2020","Total","Both Sexes","Klang","City proper","Estimate - de jure","Final figure, complete","2021","301013","19"
"Malaysia","2020","Total","Both Sexes","MP Kota Bharu","City proper","Estimate - de jure","Final figure, complete","2021","417169","19"
"Malaysia","2020","Total","Both Sexes","Kota Kinabalu","City proper","Estimate - de jure","Final figure, complete","2021","257029","19"
"Malaysia","2020","Total","Both Sexes","KUALA LUMPUR","City proper","Estimate - de jure","Final figure, complete","2021","1853918","19"
"Malaysia","2020","Total","Both Sexes","Kuala Terengganu","City proper","Estimate - de jure","Final figure, complete","2021","251007","19"
"Malaysia","2020","Total","Both Sexes","Kuantan","City proper","Estimate - de jure","Final figure, complete","2021","424425","19"
"Malaysia","2020","Total","Both Sexes","Kuching "Bandaraya Kuching Utara dan Selatan"","City proper","Estimate - de jure","Final figure, complete","2021","159648","19"
"Malaysia","2020","Total","Both Sexes","Miri Townland","City proper","Estimate - de jure","Final figure, complete","2021","157778","19"
"Malaysia","2020","Total","Both Sexes","Sandakan","City proper","Estimate - de jure","Final figure, complete","2021","205711","19"
"Malaysia","2020","Total","Both Sexes","Selayang Baru","City proper","Estimate - de jure","Final figure, complete","2021","189854","19"
"Malaysia","2020","Total","Both Sexes","Seremban","City proper","Estimate - de jure","Final figure, complete","2021","393510","19"
"Malaysia","2020","Total","Both Sexes","Shah Alam","City proper","Estimate - de jure","Final figure, complete","2021","197954","19"
"Malaysia","2020","Total","Both Sexes","Sibu "Majlis Perbandaran Sibu"","City proper","Estimate - de jure","Final figure, complete","2021","194992","19"
"Malaysia","2020","Total","Both Sexes","Subang Jaya","City proper","Estimate - de jure","Final figure, complete","2021","214754","19"
"Malaysia","2020","Total","Both Sexes","Sungai Petani","City proper","Estimate - de jure","Final figure, complete","2021","204347","19"
"Malaysia","2020","Total","Both Sexes","Taiping","City proper","Estimate - de jure","Final figure, complete","2021","246797","19"
"Malaysia","2020","Total","Both Sexes","Tawau","City proper","Estimate - de jure","Final figure, complete","2021","149112","19"
"Malta","2020","Total","Both Sexes","VALLETTA","City proper","Estimate - de jure","Final figure, complete","2021","5876","20"
"Mauritius","2020","Total","Both Sexes","Beau Bassin - Rose Hill","City proper","Estimate - de jure","Final figure, complete","2021","103452","18,21"
"Mauritius","2020","Total","Both Sexes","PORT LOUIS","City proper","Estimate - de jure","Final figure, complete","2021","145793","18,21"
"Mauritius","2020","Total","Both Sexes","Vacoas - Phoenix","City proper","Estimate - de jure","Final figure, complete","2021","105688","18,21"
"Mexico","2020","Total","Both Sexes","Acapulco","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","919726","22"
"Mexico","2020","Total","Both Sexes","Acayucan","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","125569","22"
"Mexico","2020","Total","Both Sexes","Aguascalientes","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","1143729","22"
"Mexico","2020","Total","Both Sexes","Apatzingán de la Constitución","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","103201.382387734","22"
"Mexico","2020","Total","Both Sexes","Campeche","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","317424","22"
"Mexico","2020","Total","Both Sexes","Cancún","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","867768","22"
"Mexico","2020","Total","Both Sexes","Cárdenas","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","122920.92072276","22"
"Mexico","2020","Total","Both Sexes","Celaya","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","782248","22"
"Mexico","2020","Total","Both Sexes","Chetumal","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","265298","22"
"Mexico","2020","Total","Both Sexes","Chihuahua","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","994642","22"
"Mexico","2020","Total","Both Sexes","Chilpacingo de los Bravo","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","337254","22"
"Mexico","2020","Total","Both Sexes","Ciudad Acuña","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","151264.560795417","22"
"Mexico","2020","Total","Both Sexes","Ciudad Del Carmen","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","199067.089816124","22"
